Longitude,Latitude,Pixel,Scan
336.486234,-2.57604793,0,0
336.487097,-2.57607357,100,0
336.487961,-2.5760992,200,0
336.488824,-2.57612483,300,0
336.489687,-2.57615045,400,0
336.490551,-2.57617607,500,0
336.491414,-2.57620168,600,0
336.492277,-2.57622728,700,0
336.49314,-2.57625288,800,0
336.494003,-2.57627847,900,0
336.494866,-2.57630406,1000,0
336.495729,-2.57632964,1100,0
336.496592,-2.57635521,1200,0
336.497455,-2.57638078,1300,0
336.498317,-2.57640635,1400,0
336.49918,-2.5764319,1500,0
336.500043,-2.57645746,1600,0
336.500905,-2.576483,1700,0
336.501768,-2.57650854,1800,0
336.50263,-2.57653408,1900,0
336.503493,-2.57655961,2000,0
336.504355,-2.57658513,2100,0
336.505217,-2.57661065,2200,0
336.50608,-2.57663616,2300,0
336.506942,-2.57666166,2400,0
336.507804,-2.57668716,2500,0
336.508666,-2.57671266,2600,0
336.509528,-2.57673815,2700,0
336.51039,-2.57676363,2800,0
336.511252,-2.57678911,2900,0
336.512114,-2.57681458,3000,0
336.512976,-2.57684004,3100,0
336.513837,-2.5768655,3200,0
336.514699,-2.57689096,3300,0
336.515561,-2.57691641,3400,0
336.516422,-2.57694185,3500,0
336.517284,-2.57696728,3600,0
336.518145,-2.57699272,3700,0
336.519007,-2.57701814,3800,0
336.519868,-2.57704356,3900,0
336.52073,-2.57706897,4000,0
336.521591,-2.57709438,4100,0
336.522452,-2.57711978,4200,0
336.523313,-2.57714518,4300,0
336.524174,-2.57717057,4400,0
336.525036,-2.57719596,4500,0
336.525897,-2.57722133,4600,0
336.526758,-2.57724671,4700,0
336.527618,-2.57727208,4800,0
336.528479,-2.57729744,4900,0
336.52934,-2.57732279,5000,0
336.530201,-2.57734814,5100,0
336.531062,-2.57737349,5200,0
336.531922,-2.57739883,5300,0
336.532783,-2.57742416,5400,0
336.533643,-2.57744949,5500,0
336.534504,-2.57747481,5600,0
336.535364,-2.57750013,5700,0
336.536225,-2.57752544,5800,0
336.537085,-2.57755074,5900,0
336.537945,-2.57757604,6000,0
336.538805,-2.57760133,6100,0
336.539666,-2.57762662,6200,0
336.540526,-2.5776519,6300,0
336.541386,-2.57767718,6400,0
336.542246,-2.57770245,6500,0
336.543106,-2.57772771,6600,0
336.543966,-2.57775297,6700,0
336.544825,-2.57777823,6800,0
336.545685,-2.57780347,6900,0
336.546545,-2.57782871,7000,0
336.547405,-2.57785395,7100,0
336.548264,-2.57787918,7200,0
336.549124,-2.57790441,7300,0
336.549983,-2.57792962,7400,0
336.550843,-2.57795484,7500,0
336.551702,-2.57798004,7600,0
336.552561,-2.57800525,7700,0
336.553421,-2.57803044,7800,0
336.55428,-2.57805563,7900,0
336.555139,-2.57808082,8000,0
336.555998,-2.578106,8100,0
336.556857,-2.57813117,8200,0
336.557716,-2.57815634,8300,0
336.558575,-2.5781815,8400,0
336.559434,-2.57820666,8500,0
336.560293,-2.57823181,8600,0
336.561152,-2.57825695,8700,0
336.562011,-2.57828209,8800,0
336.56287,-2.57830722,8900,0
336.563728,-2.57833235,9000,0
336.564587,-2.57835747,9100,0
336.565445,-2.57838259,9200,0
336.566304,-2.5784077,9300,0
336.567162,-2.5784328,9400,0
336.568021,-2.5784579,9500,0
336.568879,-2.578483,9600,0
336.569737,-2.57850808,9700,0
336.570596,-2.57853317,9800,0
336.571454,-2.57855824,9900,0
336.572312,-2.57858331,10000,0
336.57317,-2.57860838,10100,0
336.574028,-2.57863344,10200,0
336.574886,-2.57865849,10300,0
336.575744,-2.57868354,10400,0
336.576602,-2.57870858,10500,0
336.57746,-2.57873362,10600,0
336.578317,-2.57875865,10700,0
336.579175,-2.57878368,10800,0
336.580033,-2.5788087,10900,0
336.58089,-2.57883371,11000,0
336.581748,-2.57885872,11100,0
336.582605,-2.57888372,11200,0
336.583463,-2.57890872,11300,0
336.58432,-2.57893371,11400,0
336.585178,-2.5789587,11500,0
336.586035,-2.57898368,11600,0
336.586892,-2.57900865,11700,0
336.587749,-2.57903362,11800,0
336.588606,-2.57905858,11900,0
336.589455,-2.57908329,11999,0
336.486232,-2.57694155,0,100
336.487096,-2.57696718,100,100
336.487959,-2.57699282,200,100
336.488822,-2.57701844,300,100
336.489686,-2.57704407,400,100
336.490549,-2.57706968,500,100
336.491412,-2.57709529,600,100
336.492275,-2.57712089,700,100
336.493138,-2.57714649,800,100
336.494001,-2.57717209,900,100
336.494864,-2.57719767,1000,100
336.495727,-2.57722325,1100,100
336.49659,-2.57724883,1200,100
336.497453,-2.5772744,1300,100
336.498315,-2.57729996,1400,100
336.499178,-2.57732552,1500,100
336.500041,-2.57735107,1600,100
336.500903,-2.57737662,1700,100
336.501766,-2.57740216,1800,100
336.502628,-2.57742769,1900,100
336.503491,-2.57745322,2000,100
336.504353,-2.57747874,2100,100
336.505215,-2.57750426,2200,100
336.506078,-2.57752977,2300,100
336.50694,-2.57755528,2400,100
336.507802,-2.57758078,2500,100
336.508664,-2.57760627,2600,100
336.509526,-2.57763176,2700,100
336.510388,-2.57765724,2800,100
336.51125,-2.57768272,2900,100
336.512112,-2.57770819,3000,100
336.512974,-2.57773365,3100,100
336.513836,-2.57775911,3200,100
336.514697,-2.57778457,3300,100
336.515559,-2.57781002,3400,100
336.516421,-2.57783546,3500,100
336.517282,-2.57786089,3600,100
336.518144,-2.57788633,3700,100
336.519005,-2.57791175,3800,100
336.519867,-2.57793717,3900,100
336.520728,-2.57796258,4000,100
336.521589,-2.57798799,4100,100
336.52245,-2.57801339,4200,100
336.523312,-2.57803879,4300,100
336.524173,-2.57806418,4400,100
336.525034,-2.57808956,4500,100
336.525895,-2.57811494,4600,100
336.526756,-2.57814032,4700,100
336.527617,-2.57816568,4800,100
336.528477,-2.57819105,4900,100
336.529338,-2.5782164,5000,100
336.530199,-2.57824175,5100,100
336.53106,-2.5782671,5200,100
336.53192,-2.57829244,5300,100
336.532781,-2.57831777,5400,100
336.533641,-2.5783431,5500,100
336.534502,-2.57836842,5600,100
336.535362,-2.57839373,5700,100
336.536223,-2.57841904,5800,100
336.537083,-2.57844435,5900,100
336.537943,-2.57846965,6000,100
336.538804,-2.57849494,6100,100
336.539664,-2.57852023,6200,100
336.540524,-2.57854551,6300,100
336.541384,-2.57857079,6400,100
336.542244,-2.57859606,6500,100
336.543104,-2.57862132,6600,100
336.543964,-2.57864658,6700,100
336.544824,-2.57867183,6800,100
336.545683,-2.57869708,6900,100
336.546543,-2.57872232,7000,100
336.547403,-2.57874756,7100,100
336.548262,-2.57877279,7200,100
336.549122,-2.57879801,7300,100
336.549981,-2.57882323,7400,100
336.550841,-2.57884844,7500,100
336.5517,-2.57887365,7600,100
336.55256,-2.57889885,7700,100
336.553419,-2.57892405,7800,100
336.554278,-2.57894924,7900,100
336.555137,-2.57897442,8000,100
336.555997,-2.5789996,8100,100
336.556856,-2.57902477,8200,100
336.557715,-2.57904994,8300,100
336.558574,-2.5790751,8400,100
336.559433,-2.57910026,8500,100
336.560291,-2.57912541,8600,100
336.56115,-2.57915055,8700,100
336.562009,-2.57917569,8800,100
336.562868,-2.57920082,8900,100
336.563726,-2.57922595,9000,100
336.564585,-2.57925107,9100,100
336.565444,-2.57927619,9200,100
336.566302,-2.5793013,9300,100
336.567161,-2.57932641,9400,100
336.568019,-2.5793515,9500,100
336.568877,-2.5793766,9600,100
336.569736,-2.57940169,9700,100
336.570594,-2.57942677,9800,100
336.571452,-2.57945184,9900,100
336.57231,-2.57947691,10000,100
336.573168,-2.57950198,10100,100
336.574026,-2.57952704,10200,100
336.574884,-2.57955209,10300,100
336.575742,-2.57957714,10400,100
336.5766,-2.57960218,10500,100
336.577458,-2.57962722,10600,100
336.578316,-2.57965225,10700,100
336.579173,-2.57967728,10800,100
336.580031,-2.5797023,10900,100
336.580889,-2.57972731,11000,100
336.581746,-2.57975232,11100,100
336.582604,-2.57977732,11200,100
336.583461,-2.57980232,11300,100
336.584318,-2.57982731,11400,100
336.585176,-2.57985229,11500,100
336.586033,-2.57987727,11600,100
336.58689,-2.57990225,11700,100
336.587747,-2.57992722,11800,100
336.588605,-2.57995218,11900,100
336.589453,-2.57997689,11999,100
336.48623,-2.57783516,0,200
336.487094,-2.5778608,100,200
336.487957,-2.57788643,200,200
336.48882,-2.57791206,300,200
336.489684,-2.57793768,400,200
336.490547,-2.57796329,500,200
336.49141,-2.5779889,600,200
336.492273,-2.57801451,700,200
336.493136,-2.5780401,800,200
336.493999,-2.5780657,900,200
336.494862,-2.57809128,1000,200
336.495725,-2.57811686,1100,200
336.496588,-2.57814244,1200,200
336.497451,-2.57816801,1300,200
336.498314,-2.57819357,1400,200
336.499176,-2.57821913,1500,200
336.500039,-2.57824468,1600,200
336.500902,-2.57827023,1700,200
336.501764,-2.57829577,1800,200
336.502627,-2.5783213,1900,200
336.503489,-2.57834683,2000,200
336.504351,-2.57837235,2100,200
336.505214,-2.57839787,2200,200
336.506076,-2.57842338,2300,200
336.506938,-2.57844889,2400,200
336.5078,-2.57847438,2500,200
336.508662,-2.57849988,2600,200
336.509524,-2.57852537,2700,200
336.510386,-2.57855085,2800,200
336.511248,-2.57857633,2900,200
336.51211,-2.5786018,3000,200
336.512972,-2.57862726,3100,200
336.513834,-2.57865272,3200,200
336.514696,-2.57867818,3300,200
336.515557,-2.57870362,3400,200
336.516419,-2.57872907,3500,200
336.51728,-2.5787545,3600,200
336.518142,-2.57877993,3700,200
336.519003,-2.57880536,3800,200
336.519865,-2.57883078,3900,200
336.520726,-2.57885619,4000,200
336.521587,-2.5788816,4100,200
336.522449,-2.578907,4200,200
336.52331,-2.5789324,4300,200
336.524171,-2.57895779,4400,200
336.525032,-2.57898317,4500,200
336.525893,-2.57900855,4600,200
336.526754,-2.57903392,4700,200
336.527615,-2.57905929,4800,200
336.528476,-2.57908465,4900,200
336.529336,-2.57911001,5000,200
336.530197,-2.57913536,5100,200
336.531058,-2.5791607,5200,200
336.531919,-2.57918604,5300,200
336.532779,-2.57921137,5400,200
336.53364,-2.5792367,5500,200
336.5345,-2.57926202,5600,200
336.535361,-2.57928734,5700,200
336.536221,-2.57931265,5800,200
336.537081,-2.57933795,5900,200
336.537941,-2.57936325,6000,200
336.538802,-2.57938854,6100,200
336.539662,-2.57941383,6200,200
336.540522,-2.57943911,6300,200
336.541382,-2.57946439,6400,200
336.542242,-2.57948966,6500,200
336.543102,-2.57951492,6600,200
336.543962,-2.57954018,6700,200
336.544822,-2.57956543,6800,200
336.545681,-2.57959068,6900,200
336.546541,-2.57961592,7000,200
336.547401,-2.57964116,7100,200
336.54826,-2.57966639,7200,200
336.54912,-2.57969161,7300,200
336.54998,-2.57971683,7400,200
336.550839,-2.57974204,7500,200
336.551698,-2.57976725,7600,200
336.552558,-2.57979245,7700,200
336.553417,-2.57981765,7800,200
336.554276,-2.57984284,7900,200
336.555136,-2.57986802,8000,200
336.555995,-2.5798932,8100,200
336.556854,-2.57991837,8200,200
336.557713,-2.57994354,8300,200
336.558572,-2.5799687,8400,200
336.559431,-2.57999386,8500,200
336.56029,-2.58001901,8600,200
336.561148,-2.58004415,8700,200
336.562007,-2.58006929,8800,200
336.562866,-2.58009442,8900,200
336.563725,-2.58011955,9000,200
336.564583,-2.58014467,9100,200
336.565442,-2.58016979,9200,200
336.5663,-2.5801949,9300,200
336.567159,-2.58022,9400,200
336.568017,-2.5802451,9500,200
336.568875,-2.5802702,9600,200
336.569734,-2.58029528,9700,200
336.570592,-2.58032036,9800,200
336.57145,-2.58034544,9900,200
336.572308,-2.58037051,10000,200
336.573166,-2.58039558,10100,200
336.574024,-2.58042064,10200,200
336.574882,-2.58044569,10300,200
336.57574,-2.58047074,10400,200
336.576598,-2.58049578,10500,200
336.577456,-2.58052082,10600,200
336.578314,-2.58054585,10700,200
336.579171,-2.58057087,10800,200
336.580029,-2.58059589,10900,200
336.580887,-2.5806209,11000,200
336.581744,-2.58064591,11100,200
336.582602,-2.58067091,11200,200
336.583459,-2.58069591,11300,200
336.584317,-2.5807209,11400,200
336.585174,-2.58074589,11500,200
336.586031,-2.58077087,11600,200
336.586888,-2.58079584,11700,200
336.587746,-2.58082081,11800,200
336.588603,-2.58084577,11900,200
336.589451,-2.58087048,11999,200
336.486228,-2.57872876,0,300
336.487092,-2.5787544,100,300
336.487955,-2.57878003,200,300
336.488819,-2.57880566,300,300
336.489682,-2.57883128,400,300
336.490545,-2.57885689,500,300
336.491408,-2.5788825,600,300
336.492272,-2.57890811,700,300
336.493135,-2.5789337,800,300
336.493998,-2.5789593,900,300
336.494861,-2.57898488,1000,300
336.495723,-2.57901046,1100,300
336.496586,-2.57903604,1200,300
336.497449,-2.57906161,1300,300
336.498312,-2.57908717,1400,300
336.499175,-2.57911273,1500,300
336.500037,-2.57913828,1600,300
336.5009,-2.57916382,1700,300
336.501762,-2.57918936,1800,300
336.502625,-2.5792149,1900,300
336.503487,-2.57924043,2000,300
336.50435,-2.57926595,2100,300
336.505212,-2.57929147,2200,300
336.506074,-2.57931698,2300,300
336.506936,-2.57934248,2400,300
336.507798,-2.57936798,2500,300
336.508661,-2.57939348,2600,300
336.509523,-2.57941897,2700,300
336.510385,-2.57944445,2800,300
336.511247,-2.57946992,2900,300
336.512108,-2.57949539,3000,300
336.51297,-2.57952086,3100,300
336.513832,-2.57954632,3200,300
336.514694,-2.57957177,3300,300
336.515555,-2.57959722,3400,300
336.516417,-2.57962266,3500,300
336.517279,-2.5796481,3600,300
336.51814,-2.57967353,3700,300
336.519001,-2.57969895,3800,300
336.519863,-2.57972437,3900,300
336.520724,-2.57974979,4000,300
336.521585,-2.57977519,4100,300
336.522447,-2.5798006,4200,300
336.523308,-2.57982599,4300,300
336.524169,-2.57985138,4400,300
336.52503,-2.57987677,4500,300
336.525891,-2.57990214,4600,300
336.526752,-2.57992752,4700,300
336.527613,-2.57995288,4800,300
336.528474,-2.57997825,4900,300
336.529335,-2.5800036,5000,300
336.530195,-2.58002895,5100,300
336.531056,-2.5800543,5200,300
336.531917,-2.58007963,5300,300
336.532777,-2.58010497,5400,300
336.533638,-2.58013029,5500,300
336.534498,-2.58015562,5600,300
336.535359,-2.58018093,5700,300
336.536219,-2.58020624,5800,300
336.537079,-2.58023155,5900,300
336.53794,-2.58025684,6000,300
336.5388,-2.58028214,6100,300
336.53966,-2.58030742,6200,300
336.54052,-2.58033271,6300,300
336.54138,-2.58035798,6400,300
336.54224,-2.58038325,6500,300
336.5431,-2.58040851,6600,300
336.54396,-2.58043377,6700,300
336.54482,-2.58045903,6800,300
336.54568,-2.58048427,6900,300
336.546539,-2.58050951,7000,300
336.547399,-2.58053475,7100,300
336.548259,-2.58055998,7200,300
336.549118,-2.5805852,7300,300
336.549978,-2.58061042,7400,300
336.550837,-2.58063563,7500,300
336.551697,-2.58066084,7600,300
336.552556,-2.58068604,7700,300
336.553415,-2.58071124,7800,300
336.554274,-2.58073643,7900,300
336.555134,-2.58076161,8000,300
336.555993,-2.58078679,8100,300
336.556852,-2.58081196,8200,300
336.557711,-2.58083713,8300,300
336.55857,-2.58086229,8400,300
336.559429,-2.58088745,8500,300
336.560288,-2.5809126,8600,300
336.561147,-2.58093774,8700,300
336.562005,-2.58096288,8800,300
336.562864,-2.58098801,8900,300
336.563723,-2.58101314,9000,300
336.564581,-2.58103826,9100,300
336.56544,-2.58106338,9200,300
336.566298,-2.58108849,9300,300
336.567157,-2.58111359,9400,300
336.568015,-2.58113869,9500,300
336.568874,-2.58116378,9600,300
336.569732,-2.58118887,9700,300
336.57059,-2.58121395,9800,300
336.571448,-2.58123903,9900,300
336.572306,-2.5812641,10000,300
336.573164,-2.58128916,10100,300
336.574022,-2.58131422,10200,300
336.57488,-2.58133928,10300,300
336.575738,-2.58136432,10400,300
336.576596,-2.58138937,10500,300
336.577454,-2.5814144,10600,300
336.578312,-2.58143943,10700,300
336.579169,-2.58146446,10800,300
336.580027,-2.58148948,10900,300
336.580885,-2.58151449,11000,300
336.581742,-2.5815395,11100,300
336.5826,-2.5815645,11200,300
336.583457,-2.5815895,11300,300
336.584315,-2.58161449,11400,300
336.585172,-2.58163947,11500,300
336.586029,-2.58166445,11600,300
336.586886,-2.58168943,11700,300
336.587744,-2.5817144,11800,300
336.588601,-2.58173936,11900,300
336.589449,-2.58176407,11999,300
336.486227,-2.57962235,0,400
336.48709,-2.57964799,100,400
336.487954,-2.57967363,200,400
336.488817,-2.57969925,300,400
336.48968,-2.57972487,400,400
336.490543,-2.57975049,500,400
336.491407,-2.5797761,600,400
336.49227,-2.5798017,700,400
336.493133,-2.5798273,800,400
336.493996,-2.57985289,900,400
336.494859,-2.57987848,1000,400
336.495722,-2.57990406,1100,400
336.496585,-2.57992963,1200,400
336.497447,-2.5799552,1300,400
336.49831,-2.57998076,1400,400
336.499173,-2.58000632,1500,400
336.500035,-2.58003187,1600,400
336.500898,-2.58005742,1700,400
336.501761,-2.58008296,1800,400
336.502623,-2.58010849,1900,400
336.503485,-2.58013402,2000,400
336.504348,-2.58015954,2100,400
336.50521,-2.58018506,2200,400
336.506072,-2.58021057,2300,400
336.506935,-2.58023608,2400,400
336.507797,-2.58026158,2500,400
336.508659,-2.58028707,2600,400
336.509521,-2.58031256,2700,400
336.510383,-2.58033804,2800,400
336.511245,-2.58036352,2900,400
336.512107,-2.58038899,3000,400
336.512968,-2.58041445,3100,400
336.51383,-2.58043991,3200,400
336.514692,-2.58046536,3300,400
336.515554,-2.58049081,3400,400
336.516415,-2.58051625,3500,400
336.517277,-2.58054169,3600,400
336.518138,-2.58056712,3700,400
336.519,-2.58059254,3800,400
336.519861,-2.58061796,3900,400
336.520722,-2.58064338,4000,400
336.521584,-2.58066878,4100,400
336.522445,-2.58069419,4200,400
336.523306,-2.58071958,4300,400
336.524167,-2.58074497,4400,400
336.525028,-2.58077036,4500,400
336.525889,-2.58079573,4600,400
336.52675,-2.58082111,4700,400
336.527611,-2.58084647,4800,400
336.528472,-2.58087184,4900,400
336.529333,-2.58089719,5000,400
336.530194,-2.58092254,5100,400
336.531054,-2.58094788,5200,400
336.531915,-2.58097322,5300,400
336.532775,-2.58099856,5400,400
336.533636,-2.58102388,5500,400
336.534496,-2.5810492,5600,400
336.535357,-2.58107452,5700,400
336.536217,-2.58109983,5800,400
336.537078,-2.58112513,5900,400
336.537938,-2.58115043,6000,400
336.538798,-2.58117572,6100,400
336.539658,-2.58120101,6200,400
336.540518,-2.58122629,6300,400
336.541378,-2.58125157,6400,400
336.542238,-2.58127684,6500,400
336.543098,-2.5813021,6600,400
336.543958,-2.58132736,6700,400
336.544818,-2.58135261,6800,400
336.545678,-2.58137786,6900,400
336.546537,-2.5814031,7000,400
336.547397,-2.58142834,7100,400
336.548257,-2.58145356,7200,400
336.549116,-2.58147879,7300,400
336.549976,-2.58150401,7400,400
336.550835,-2.58152922,7500,400
336.551695,-2.58155443,7600,400
336.552554,-2.58157963,7700,400
336.553413,-2.58160482,7800,400
336.554273,-2.58163001,7900,400
336.555132,-2.5816552,8000,400
336.555991,-2.58168037,8100,400
336.55685,-2.58170555,8200,400
336.557709,-2.58173071,8300,400
336.558568,-2.58175588,8400,400
336.559427,-2.58178103,8500,400
336.560286,-2.58180618,8600,400
336.561145,-2.58183132,8700,400
336.562003,-2.58185646,8800,400
336.562862,-2.5818816,8900,400
336.563721,-2.58190672,9000,400
336.564579,-2.58193184,9100,400
336.565438,-2.58195696,9200,400
336.566296,-2.58198207,9300,400
336.567155,-2.58200717,9400,400
336.568013,-2.58203227,9500,400
336.568872,-2.58205737,9600,400
336.56973,-2.58208245,9700,400
336.570588,-2.58210753,9800,400
336.571446,-2.58213261,9900,400
336.572304,-2.58215768,10000,400
336.573163,-2.58218275,10100,400
336.574021,-2.5822078,10200,400
336.574879,-2.58223286,10300,400
336.575736,-2.5822579,10400,400
336.576594,-2.58228295,10500,400
336.577452,-2.58230798,10600,400
336.57831,-2.58233301,10700,400
336.579168,-2.58235804,10800,400
336.580025,-2.58238306,10900,400
336.580883,-2.58240807,11000,400
336.58174,-2.58243308,11100,400
336.582598,-2.58245808,11200,400
336.583455,-2.58248308,11300,400
336.584313,-2.58250807,11400,400
336.58517,-2.58253305,11500,400
336.586027,-2.58255803,11600,400
336.586885,-2.58258301,11700,400
336.587742,-2.58260797,11800,400
336.588599,-2.58263294,11900,400
336.589447,-2.58265764,11999,400
336.486225,-2.58051592,0,500
336.487089,-2.58054155,100,500
336.487952,-2.58056719,200,500
336.488815,-2.58059281,300,500
336.489679,-2.58061843,400,500
336.490542,-2.58064405,500,500
336.491405,-2.58066966,600,500
336.492268,-2.58069526,700,500
336.493131,-2.58072086,800,500
336.493994,-2.58074645,900,500
336.494857,-2.58077204,1000,500
336.49572,-2.58079762,1100,500
336.496583,-2.58082319,1200,500
336.497446,-2.58084876,1300,500
336.498308,-2.58087432,1400,500
336.499171,-2.58089988,1500,500
336.500034,-2.58092543,1600,500
336.500896,-2.58095098,1700,500
336.501759,-2.58097652,1800,500
336.502621,-2.58100205,1900,500
336.503484,-2.58102758,2000,500
336.504346,-2.5810531,2100,500
336.505208,-2.58107862,2200,500
336.506071,-2.58110413,2300,500
336.506933,-2.58112964,2400,500
336.507795,-2.58115514,2500,500
336.508657,-2.58118063,2600,500
336.509519,-2.58120612,2700,500
336.510381,-2.5812316,2800,500
336.511243,-2.58125708,2900,500
336.512105,-2.58128255,3000,500
336.512967,-2.58130801,3100,500
336.513829,-2.58133347,3200,500
336.51469,-2.58135892,3300,500
336.515552,-2.58138437,3400,500
336.516414,-2.58140981,3500,500
336.517275,-2.58143525,3600,500
336.518137,-2.58146068,3700,500
336.518998,-2.5814861,3800,500
336.519859,-2.58151152,3900,500
336.520721,-2.58153694,4000,500
336.521582,-2.58156234,4100,500
336.522443,-2.58158775,4200,500
336.523304,-2.58161314,4300,500
336.524166,-2.58163853,4400,500
336.525027,-2.58166392,4500,500
336.525888,-2.58168929,4600,500
336.526749,-2.58171467,4700,500
336.527609,-2.58174003,4800,500
336.52847,-2.5817654,4900,500
336.529331,-2.58179075,5000,500
336.530192,-2.5818161,5100,500
336.531053,-2.58184144,5200,500
336.531913,-2.58186678,5300,500
336.532774,-2.58189212,5400,500
336.533634,-2.58191744,5500,500
336.534495,-2.58194276,5600,500
336.535355,-2.58196808,5700,500
336.536216,-2.58199339,5800,500
336.537076,-2.58201869,5900,500
336.537936,-2.58204399,6000,500
336.538796,-2.58206928,6100,500
336.539656,-2.58209457,6200,500
336.540517,-2.58211985,6300,500
336.541377,-2.58214513,6400,500
336.542237,-2.5821704,6500,500
336.543097,-2.58219566,6600,500
336.543956,-2.58222092,6700,500
336.544816,-2.58224617,6800,500
336.545676,-2.58227142,6900,500
336.546536,-2.58229666,7000,500
336.547395,-2.58232189,7100,500
336.548255,-2.58234712,7200,500
336.549115,-2.58237235,7300,500
336.549974,-2.58239757,7400,500
336.550834,-2.58242278,7500,500
336.551693,-2.58244799,7600,500
336.552552,-2.58247319,7700,500
336.553412,-2.58249838,7800,500
336.554271,-2.58252357,7900,500
336.55513,-2.58254876,8000,500
336.555989,-2.58257393,8100,500
336.556848,-2.58259911,8200,500
336.557707,-2.58262427,8300,500
336.558566,-2.58264943,8400,500
336.559425,-2.58267459,8500,500
336.560284,-2.58269974,8600,500
336.561143,-2.58272488,8700,500
336.562002,-2.58275002,8800,500
336.56286,-2.58277515,8900,500
336.563719,-2.58280028,9000,500
336.564578,-2.5828254,9100,500
336.565436,-2.58285052,9200,500
336.566295,-2.58287563,9300,500
336.567153,-2.58290073,9400,500
336.568012,-2.58292583,9500,500
336.56887,-2.58295092,9600,500
336.569728,-2.58297601,9700,500
336.570586,-2.58300109,9800,500
336.571445,-2.58302617,9900,500
336.572303,-2.58305124,10000,500
336.573161,-2.5830763,10100,500
336.574019,-2.58310136,10200,500
336.574877,-2.58312642,10300,500
336.575735,-2.58315146,10400,500
336.576593,-2.5831765,10500,500
336.57745,-2.58320154,10600,500
336.578308,-2.58322657,10700,500
336.579166,-2.5832516,10800,500
336.580024,-2.58327661,10900,500
336.580881,-2.58330163,11000,500
336.581739,-2.58332664,11100,500
336.582596,-2.58335164,11200,500
336.583454,-2.58337663,11300,500
336.584311,-2.58340163,11400,500
336.585168,-2.58342661,11500,500
336.586026,-2.58345159,11600,500
336.586883,-2.58347656,11700,500
336.58774,-2.58350153,11800,500
336.588597,-2.58352649,11900,500
336.589446,-2.5835512,11999,500
336.486224,-2.58140943,0,600
336.487087,-2.58143507,100,600
336.48795,-2.5814607,200,600
336.488814,-2.58148633,300,600
336.489677,-2.58151195,400,600
336.49054,-2.58153757,500,600
336.491404,-2.58156318,600,600
336.492267,-2.58158878,700,600
336.49313,-2.58161438,800,600
336.493993,-2.58163997,900,600
336.494856,-2.58166556,1000,600
336.495719,-2.58169114,1100,600
336.496581,-2.58171671,1200,600
336.497444,-2.58174228,1300,600
336.498307,-2.58176784,1400,600
336.49917,-2.5817934,1500,600
336.500032,-2.58181895,1600,600
336.500895,-2.5818445,1700,600
336.501757,-2.58187004,1800,600
336.50262,-2.58189557,1900,600
336.503482,-2.5819211,2000,600
336.504345,-2.58194662,2100,600
336.505207,-2.58197214,2200,600
336.506069,-2.58199765,2300,600
336.506931,-2.58202316,2400,600
336.507794,-2.58204866,2500,600
336.508656,-2.58207415,2600,600
336.509518,-2.58209964,2700,600
336.51038,-2.58212512,2800,600
336.511242,-2.5821506,2900,600
336.512103,-2.58217607,3000,600
336.512965,-2.58220153,3100,600
336.513827,-2.58222699,3200,600
336.514689,-2.58225244,3300,600
336.51555,-2.58227789,3400,600
336.516412,-2.58230333,3500,600
336.517274,-2.58232877,3600,600
336.518135,-2.5823542,3700,600
336.518997,-2.58237963,3800,600
336.519858,-2.58240504,3900,600
336.520719,-2.58243046,4000,600
336.521581,-2.58245586,4100,600
336.522442,-2.58248127,4200,600
336.523303,-2.58250666,4300,600
336.524164,-2.58253205,4400,600
336.525025,-2.58255744,4500,600
336.525886,-2.58258282,4600,600
336.526747,-2.58260819,4700,600
336.527608,-2.58263356,4800,600
336.528469,-2.58265892,4900,600
336.52933,-2.58268427,5000,600
336.53019,-2.58270962,5100,600
336.531051,-2.58273497,5200,600
336.531912,-2.58276031,5300,600
336.532772,-2.58278564,5400,600
336.533633,-2.58281097,5500,600
336.534493,-2.58283629,5600,600
336.535354,-2.5828616,5700,600
336.536214,-2.58288691,5800,600
336.537074,-2.58291222,5900,600
336.537935,-2.58293751,6000,600
336.538795,-2.58296281,6100,600
336.539655,-2.58298809,6200,600
336.540515,-2.58301337,6300,600
336.541375,-2.58303865,6400,600
336.542235,-2.58306392,6500,600
336.543095,-2.58308918,6600,600
336.543955,-2.58311444,6700,600
336.544815,-2.58313969,6800,600
336.545675,-2.58316494,6900,600
336.546534,-2.58319018,7000,600
336.547394,-2.58321542,7100,600
336.548254,-2.58324065,7200,600
336.549113,-2.58326587,7300,600
336.549973,-2.58329109,7400,600
336.550832,-2.5833163,7500,600
336.551692,-2.58334151,7600,600
336.552551,-2.58336671,7700,600
336.55341,-2.58339191,7800,600
336.554269,-2.5834171,7900,600
336.555129,-2.58344228,8000,600
336.555988,-2.58346746,8100,600
336.556847,-2.58349263,8200,600
336.557706,-2.5835178,8300,600
336.558565,-2.58354296,8400,600
336.559424,-2.58356812,8500,600
336.560283,-2.58359327,8600,600
336.561141,-2.58361841,8700,600
336.562,-2.58364355,8800,600
336.562859,-2.58366868,8900,600
336.563718,-2.58369381,9000,600
336.564576,-2.58371893,9100,600
336.565435,-2.58374404,9200,600
336.566293,-2.58376915,9300,600
336.567152,-2.58379426,9400,600
336.56801,-2.58381936,9500,600
336.568868,-2.58384445,9600,600
336.569727,-2.58386954,9700,600
336.570585,-2.58389462,9800,600
336.571443,-2.5839197,9900,600
