Longitude,Latitude,Pixel,Scan
68.8864567,36.3887034,100,6950
69.0523993,36.3866321,150,6950
69.2183404,36.3843054,200,6950
69.3810057,36.3817766,249,6950
68.5530683,36.2572235,0,7000
68.7189337,36.2556609,50,7000
68.8847047,36.2538444,100,7000
69.0504279,36.2517739,150,7000
69.2161496,36.2494489,200,7000
69.3785999,36.2469227,249,7000
68.5517654,36.1224581,0,7050
68.7174125,36.120894,50,7050
68.8829654,36.119077,100,7050
69.0484705,36.1170068,150,7050
69.2139741,36.1146831,200,7050
69.3762109,36.112159,249,7050
68.550406,35.9876074,0,7100
68.7158368,35.9860393,50,7100
68.8811734,35.9842193,100,7100
69.0464622,35.982147,150,7100
69.2117494,35.9798221,200,7100
69.3737739,35.9772977,249,7100
68.549107,35.852761,0,7150
68.7143228,35.8511927,50,7150
68.8794445,35.8493733,100,7150
69.0445185,35.8473026,150,7150
69.2095911,35.8449801,200,7150
69.3714053,35.8424591,249,7150
68.5477752,35.7179106,0,7200
68.7127778,35.7163412,50,7200
68.8776863,35.7145215,100,7200
69.0425472,35.7124515,150,7200
69.2074066,35.7101307,200,7200
69.3690118,35.7076121,249,7200
68.5465161,35.5831388,0,7250
68.7113064,35.5815708,50,7250
68.876003,35.5797535,100,7250
69.0406521,35.5776868,150,7250
69.2052999,35.5753701,200,7250
69.366698,35.5728565,249,7250
68.5452211,35.4483064,0,7300
68.7098009,35.4467358,50,7300
68.8742872,35.4449169,100,7300
69.0387262,35.4428495,150,7300
69.2031639,35.440533,200,7300
69.3643562,35.4380204,249,7300
68.5439611,35.3135488,0,7350
68.7083319,35.3119802,50,7350
68.8726092,35.3101642,100,7350
69.0368395,35.3081006,150,7350
69.2010687,35.3057888,200,7350
69.3620568,35.3032818,249,7350
68.542683,35.178812,0,7400
68.7068462,35.1772467,50,7400
68.8709162,35.1754349,100,7400
69.0349392,35.1733763,150,7400
69.1989613,35.1710706,200,7400
69.3597466,35.1685703,249,7400
68.5413836,35.0440512,0,7450
68.705341,35.0424866,50,7450
68.8692052,35.0406764,100,7450
69.0330226,35.0386204,150,7450
69.196839,35.0363181,200,7450
69.3574227,35.033822,249,7450
68.5400917,34.9092986,0,7500
68.7038445,34.907733,50,7500
68.8675045,34.9059226,100,7500
69.0311176,34.9038674,150,7500
69.1947299,34.9015667,200,7500
69.3551135,34.8990732,249,7500
68.5387146,34.7745207,0,7550
68.702265,34.7729481,50,7550
68.8657224,34.7711317,100,7550
69.0291327,34.7690713,150,7550
69.192542,34.7667664,200,7550
69.3527266,34.7642696,249,7550
68.5373779,34.6397212,0,7600
68.7007272,34.6381464,50,7600
68.8639835,34.6363286,100,7600
69.0271926,34.6342677,150,7600
69.1904007,34.6319632,200,7600
69.3503879,34.6294676,249,7600
68.5361306,34.5050027,0,7650
68.6992797,34.5034298,50,7650
68.8623359,34.5016149,100,7650
69.0253452,34.4995577,150,7650
69.1883537,34.4972579,200,7650
69.3481454,34.4947678,249,7650
68.5348835,34.3703142,0,7700
68.6978336,34.3687433,50,7700
68.8606912,34.3669313,100,7700
69.0235021,34.364878,150,7700
69.1863123,34.3625829,200,7700
69.3459099,34.3600983,249,7700
68.5335575,34.2355241,0,7750
68.6963109,34.2339512,50,7750
68.8589717,34.2321382,100,7750
69.0215858,34.2300847,150,7750
69.1841991,34.2277903,200,7750
69.3436037,34.2253073,249,7750
68.532317,34.1007957,0,7800
68.6948745,34.0992235,50,7800
68.8573396,34.0974121,100,7800
69.0197582,34.0953611,150,7800
69.1821763,34.09307,200,7800
69.3413897,34.0905912,249,7800
68.5309891,33.9660363,0,7850
68.6933526,33.9644605,50,7850
68.8556237,33.9626462,100,7850
69.0178484,33.9605933,150,7850
69.1800723,33.9583013,200,7850
69.3390954,33.9558223,249,7850
68.5297947,33.8314532,0,7900
68.6919647,33.8298865,50,7900
68.8540427,33.8280822,100,7900
69.0160746,33.8260402,150,7900
69.178106,33.82376,200,7900
69.3369407,33.8212935,249,7900
68.5284649,33.6966844,0,7950
68.6904439,33.6951152,50,7950
68.8523308,33.6933094,100,7950
69.0141715,33.6912667,150,7950
69.1760118,33.6889867,200,7950
69.3346589,33.6865213,249,7950
68.5271998,33.5620156,0,8000
68.6889886,33.5604465,50,8000
68.8506854,33.5586417,100,8000
69.0123362,33.5566009,150,8000
69.1739867,33.5543236,200,8000
69.3324479,33.5518617,249,8000
68.5259514,33.4273202,0,8050
68.6875513,33.4257497,50,8050
68.8490595,33.4239443,100,8050
69.0105218,33.4219038,150,8050
69.1719839,33.4196278,200,8050
69.3302607,33.4171679,249,8050
68.5246564,33.2925978,0,8100
68.6860692,33.2910251,50,8100
68.8473903,33.2892184,100,8100
69.0086656,33.2871776,150,8100
69.1699407,33.284902,200,8100
69.3280341,33.2824436,249,8100
68.5233422,33.1578275,0,8150
68.6845695,33.1562515,50,8150
68.8457051,33.1544425,100,8150
69.0067948,33.1524001,150,8150
69.1678842,33.150124,200,8150
69.3257957,33.1476658,249,8150
68.5220581,33.0232027,0,8200
68.6831007,33.0216249,50,8200
68.8440518,33.0198149,100,8200
69.004957,33.0177724,150,8200
69.165862,33.0154971,200,8200
69.3235926,33.0130405,249,8200
68.5207829,32.8885495,0,8250
68.6816423,32.8869706,50,8250
68.8424102,32.8851604,100,8250
69.0031324,32.8831187,150,8250
69.1638544,32.8808449,200,8250
69.3214057,32.8783908,249,8250
68.5195108,32.7538511,0,8300
68.6801884,32.752272,50,8300
68.8407746,32.7504626,100,8300
69.0013152,32.7484224,150,8300
69.1618557,32.7461511,200,8300
69.3192291,32.7437003,249,8300
68.5182172,32.6191404,0,8350
68.6787145,32.6175586,50,8350
68.8391205,32.6157473,100,8350
68.9994808,32.6137063,150,8350
69.159841,32.6114349,200,8350
69.3170377,32.6089848,249,8350
68.5170152,32.4845306,0,8400
68.6773328,32.4829516,50,8400
68.8375594,32.481144,100,8400
68.9977407,32.4791074,150,8400
69.1579221,32.4768414,200,8400
69.3149439,32.4743974,249,8400
68.5157639,32.3499366,0,8450
68.6759035,32.3483586,50,8450
68.8359522,32.3465528,100,8450
68.9959556,32.3445189,150,8450
69.1559593,32.3422566,200,8450
69.3128071,32.339817,249,8450
68.5144481,32.2152096,0,8500
68.6744115,32.2136282,50,8500
68.834284,32.2118199,100,8500
68.9941113,32.2097844,150,8500
69.1539386,32.2075213,200,8500
69.3106135,32.2050818,249,8500
68.5131739,32.0805502,0,8550
68.6729622,32.0789673,50,8550
68.8326596,32.0771583,100,8550
68.9923118,32.075123,150,8550
69.1519642,32.072861,200,8550
69.3084675,32.0704234,249,8550
68.5118671,31.9458229,0,8600
68.6714818,31.9442336,50,8600
68.8310056,31.9424191,100,8600
68.9904842,31.9403791,150,8600
69.1499629,31.9381132,200,8600
69.3062959,31.9356728,249,8600
68.5106689,31.8112913,0,8650
68.6701103,31.8097057,50,8650
68.8294612,31.8078958,100,8650
68.9887671,31.8058614,150,8650
69.1480734,31.8036019,200,8650
69.3042377,31.8011685,249,8650
68.5094054,31.676656,0,8700
68.6686754,31.6750688,50,8700
68.827855,31.6732582,100,8700
68.9869897,31.6712239,150,8700
69.1461249,31.6689655,200,8700
69.3021215,31.666534,249,8700
68.5081701,31.5421828,0,8750
68.6672695,31.5405955,50,8750
68.8262787,31.5387857,100,8750
68.9852432,31.536753,150,8750
69.1442082,31.5344971,200,8750
69.3000383,31.5320689,249,8750
68.5069203,31.407574,0,8800
68.6658509,31.4059883,50,8800
68.8246913,31.4041808,100,8800
68.9834871,31.4021515,150,8800
69.1422836,31.3998997,200,8800
69.2979485,31.3974764,249,8800
68.5056287,31.2729085,0,8850
68.6643919,31.2713204,50,8850
68.8230651,31.2695114,100,8850
68.9816936,31.2674814,150,8850
69.1403227,31.2652298,200,8850
69.2958236,31.2628075,249,8850
68.5043303,31.1382457,0,8900
68.6629276,31.136655,50,8900
68.8214347,31.1348444,100,8900
68.9798971,31.1328135,150,8900
69.1383602,31.130562,200,8900
69.2936981,31.1281406,249,8900
68.5031466,31.003745,0,8950
68.6615781,31.002158,50,8950
68.8199198,31.000352,100,8950
68.9782172,30.9983266,150,8950
69.1365154,30.9960814,200,8950
69.2916921,30.9936671,249,8950
68.5018357,30.869112,0,9000
68.6601037,30.8675222,50,9000
68.8182819,30.8657142,100,9000
68.9764157,30.8636877,150,9000
69.1345501,30.8614422,200,9000
69.2895663,30.8590284,249,9000
68.5005806,30.7345006,0,9050
68.658686,30.7329095,50,9050
68.8167017,30.7311011,100,9050
68.974673,30.729075,150,9050
69.1326452,30.7268308,200,9050
69.2875022,30.7244191,249,9050
68.4993494,30.5999679,0,9100
68.6572932,30.5983774,50,9100
68.8151474,30.5965704,100,9100
68.9729574,30.5945466,150,9100
69.1307683,30.5923056,200,9100
69.2854675,30.5898979,249,9100
68.4981095,30.46542,0,9150
68.6558929,30.4638291,50,9150
68.8135869,30.4620226,100,9150
68.9712368,30.4600002,150,9150
69.1288877,30.4577614,200,9150
69.2834303,30.4553567,249,9150
68.4967991,30.3308068,0,9200
68.6544239,30.3292118,50,9200
68.8119592,30.3274021,100,9200
68.9694504,30.3253773,150,9200
69.1269425,30.323137,200,9200
69.2813292,30.3207317,249,9200
68.495513,30.1962415,0,9250
68.6529803,30.1946464,50,9250
68.810358,30.1928373,100,9250
68.9676916,30.190814,150,9250
69.125026,30.1885761,200,9250
69.2792581,30.1861739,249,9250
68.4942558,30.0616606,0,9300
68.6515665,30.0600637,50,9300
68.8087879,30.0582538,100,9300
68.965965,30.0562306,150,9300
69.1231431,30.0539935,200,9300
69.277222,30.0515929,249,9300
68.4929906,29.9270958,0,9350
68.650146,29.9254977,50,9350
68.807212,29.9236874,100,9350
68.9642339,29.9216647,150,9350
69.1212568,29.919429,200,9350
69.2751837,29.9170306,249,9350
68.4916888,29.7925001,0,9400
68.6486903,29.7908987,50,9400
68.8056025,29.789086,100,9400
68.9624704,29.7870616,150,9400
69.1193392,29.7848251,200,9400
69.273115,29.7824268,249,9400
68.490375,29.6580155,0,9450
68.6472237,29.6564114,50,9450
68.803983,29.6545968,100,9450
68.9606979,29.6525714,150,9450
69.1174135,29.6503348,200,9450
69.2710389,29.6479371,249,9450
68.489146,29.5235096,0,9500
68.6458427,29.5219054,50,9500
68.80245,29.5200915,100,9500
68.9590131,29.5180677,150,9500
69.115577,29.5158334,200,9500
69.269054,29.513439,249,9500
68.4879072,29.3890329,0,9550
68.644453,29.387431,50,9550
68.8009095,29.3856203,100,9550
68.957322,29.3836005,150,9550
69.1137354,29.3813711,200,9550
69.2670648,29.3789823,249,9550
68.4866677,29.2545046,0,9600
68.6430638,29.2529019,50,9600
68.7993709,29.2510913,100,9600
68.9556339,29.2490724,150,9600
69.111898,29.2468448,200,9600
69.2650812,29.2444586,249,9600
68.4853913,29.1199678,0,9650
68.6416391,29.1183608,50,9650
68.7977979,29.1165467,100,9650
68.9539127,29.1145252,150,9650
69.1100285,29.1122959,200,9650
69.2630663,29.1099087,249,9650
68.4841978,28.98553,0,9700
68.6402978,28.9839262,50,9700
68.7963091,28.9821162,100,9700
68.9522766,28.9800997,150,9700
69.1082454,28.9778762,200,9700
69.2611393,28.9754956,249,9700
68.4829264,28.8510234,0,9750
68.6388804,28.8494159,50,9750
68.7947456,28.8476029,100,9750
68.9505671,28.8455843,150,9750
69.1063898,28.8433595,200,9750
69.2591406,28.8409784,249,9750
68.4815869,28.7164474,0,9800
68.6373966,28.714837,50,9800
68.7931173,28.713022,100,9800
68.9487941,28.7110022,150,9800
69.1044719,28.708777,200,9800
69.2570804,28.7063964,249,9800
68.4803886,28.5819756,0,9850
68.636054,28.5803659,50,9850
68.7916307,28.5785525,100,9850
68.9471637,28.5765352,150,9850
69.1026979,28.5743133,200,9850
69.2551659,28.5719368,249,9850
68.4791397,28.4474808,0,9900
68.6346623,28.445871,50,9900
68.7900964,28.4440583,100,9900
68.9454868,28.4420425,150,9900
69.1008784,28.4398231,200,9900
69.2532067,28.4374498,249,9900
68.4778959,28.3131092,0,9950
68.6332766,28.3115024,50,9950
68.7885689,28.3096937,100,9950
68.9438175,28.3076826,150,9950
69.0990675,28.3054688,200,9950
69.2512569,28.3031018,249,9950
68.4766585,28.1785983,0,10000
68.6318987,28.1769897,50,10000
68.7870505,28.1751799,100,10000
68.9421588,28.1731687,150,10000
69.0972684,28.1709556,200,10000
69.2493205,28.16859,249,10000
68.4753773,28.0440587,0,10050
68.6304783,28.0424463,50,10050
68.7854909,28.0406336,100,10050
68.94046,28.0386203,150,10050
69.0954304,28.0364059,200,10050
69.247346,28.0340399,249,10050
68.4741604,27.9095615,0,10100
68.6291229,27.9079478,50,10100
68.7839971,27.9061346,100,10100
68.9388281,27.9041216,150,10100
69.0936605,27.9019084,200,10100
69.2454409,27.8995444,249,10100
68.4729491,27.7751096,0,10150
68.627774,27.7734963,50,10150
68.782511,27.7716843,100,10150
68.9372047,27.7696734,150,10150
69.0919002,27.7674631,200,10150
69.2435465,27.7651027,249,10150
68.4716784,27.6406242,0,10200
68.6263673,27.6390068,50,10200
68.7809681,27.6371916,100,10200
68.9355259,27.6351784,150,10200
69.0900853,27.6329665,200,10200
69.2415983,27.6306054,249,10200
68.4704301,27.5062128,0,10250
68.6249837,27.5045911,50,10250
68.7794493,27.5027724,100,10250
68.933872,27.5007564,150,10250
69.0882963,27.4985427,200,10250
69.239677,27.4961807,249,10250
68.4692093,27.3718075,0,10300
68.6236285,27.3701871,50,10300
68.7779601,27.3683706,100,10300
68.9322487,27.3663577,150,10300
69.0865392,27.3641478,200,10300
69.2377888,27.3617904,249,10300
68.4679652,27.2373387,0,10350
68.6222515,27.2357186,50,10350
68.7764502,27.2339032,100,10350
68.9306061,27.2318922,150,10350
69.0847639,27.2296851,200,10350
69.2358835,27.2273312,249,10350
68.4667437,27.1029257,0,10400
68.6208979,27.1013054,50,10400
68.7749646,27.0994906,100,10400
68.9289886,27.0974811,150,10400
69.0830147,27.0952763,200,10400
69.2340054,27.0929255,249,10400
68.4654942,26.9685134,0,10450
68.6195175,26.966891,50,10450
68.7734534,26.9650751,100,10450
68.9273466,26.9630652,150,10450
69.081242,26.960861,200,10450
69.2321045,26.9585114,249,10450
68.4641759,26.8340297,0,10500
68.6180698,26.8324019,50,10500
68.7718762,26.8305814,100,10500
68.9256399,26.8285677,150,10500
69.0794055,26.8263605,200,10500
69.2301407,26.8240089,249,10500
68.4629547,26.6996591,0,10550
68.6167196,26.6980308,50,10550
68.7703971,26.6962106,100,10550
68.924032,26.6941982,150,10550
69.077669,26.691993,200,10550
69.2282783,26.6896442,249,10550
68.4617105,26.5652289,0,10600
68.6153476,26.5635998,50,10600
68.7688975,26.5617796,100,10600
68.9224048,26.559768,150,10600
69.0759143,26.5575644,200,10600
69.2263987,26.555218,249,10600
68.4604709,26.430752,0,10650
68.6139814,26.4291187,50,10650
68.7674047,26.4272951,100,10650
68.9207856,26.4252809,150,10650
69.0741687,26.4230756,200,10650
69.2245294,26.4207283,249,10650
68.4592168,26.2963256,0,10700
68.6126016,26.2946907,50,10700
68.7658994,26.2928663,100,10700
68.9191548,26.2908522,150,10700
69.0724125,26.2886478,200,10700
69.2226502,26.2863022,249,10700
68.4580092,26.1619916,0,10750
68.6112691,26.1603597,50,10750
68.764442,26.1585391,100,10750
68.9175728,26.1565297,150,10750
69.070706,26.1543308,200,10750
69.2208219,26.1519913,249,10750
68.4566805,26.0275472,0,10800
68.6098174,26.0259115,50,10800
68.7628671,26.0240881,100,10800
68.9158745,26.0220765,150,10800
69.0688841,26.0198764,200,10800
69.2188786,26.0175365,249,10800
68.4554471,25.893287,0,10850
68.6084611,25.8916581,50,10850
68.761388,25.8898423,100,10850
68.9142727,25.8878393,150,10850
69.0671596,25.8856484,200,10850
69.217034,25.8833185,249,10850
68.4541645,25.7589306,0,10900
68.607057,25.7573,50,10900
68.7598626,25.7554834,100,10900
68.9126257,25.7534803,150,10900
69.065391,25.7512902,200,10900
69.2151461,25.7489619,249,10900
68.4528686,25.6244511,0,10950
68.605641,25.6228133,50,10950
68.7583262,25.6209902,100,10950
68.9109691,25.6189815,150,10950
69.063614,25.6167867,200,10950
69.213251,25.6144545,249,10950
68.451584,25.4900869,0,11000
68.604237,25.4884467,50,11000
68.7568028,25.4866222,100,11000
68.9093261,25.4846128,150,11000
69.0618515,25.4824181,200,11000
69.2113713,25.4800869,249,11000
68.4503491,25.3557161,0,11050
68.6028834,25.354075,50,11050
68.7553306,25.3522504,100,11050
68.9077355,25.3502417,150,11050
69.0601425,25.3480486,200,11050
69.2095463,25.3457197,249,11050
68.4491367,25.2213455,0,11100
68.601553,25.2197021,50,11100
68.7538826,25.2178758,100,11100
68.90617,25.2158665,150,11100
69.0584597,25.2136734,200,11100
69.2077487,25.2113454,249,11100
68.4479022,25.0871256,0,11150
68.6002015,25.085486,50,11150
68.7524142,25.0836644,100,11150
68.9045848,25.0816605,150,11150
69.0567578,25.0794737,200,11150
69.2059325,25.0771527,249,11150
68.4465962,24.9527297,0,11200
68.5987803,24.9510859,50,11200
68.7508777,24.949261,100,11200
68.9029328,24.9472545,150,11200
69.0549902,24.9450661,200,11200
69.2040515,24.9427442,249,11200
68.4453909,24.8184121,0,11250
68.59746,24.8167679,50,11250
68.7494425,24.8149434,100,11250
68.901383,24.8129382,150,11250
69.053326,24.8107519,200,11250
69.2022753,24.8084328,249,11250
68.4442119,24.6841072,0,11300
68.5961667,24.6824638,50,11300
68.7480353,24.6806409,100,11300
68.8998622,24.6786382,150,11300
69.0516918,24.6764552,200,11300
69.2005303,24.6741401,249,11300
68.4429029,24.5497035,0,11350
68.5947454,24.5480547,50,11350
68.7465016,24.5462271,100,11350
68.898216,24.5442206,150,11350
69.049933,24.5420346,200,11350
69.198661,24.5397173,249,11350
68.4416493,24.4153784,0,11400
68.5933801,24.4137288,50,11400
68.7450246,24.4119013,100,11400
68.8966273,24.4098957,150,11400
69.0482326,24.4077113,200,11400
69.1968512,24.4053966,249,11400
68.44039,24.281049,0,11450
68.59201,24.2793979,50,11450
68.7435438,24.2775697,100,11450
68.8950358,24.2755641,150,11450
69.0465305,24.2733807,200,11450
69.1950407,24.2710677,249,11450
68.4391234,24.1467009,0,11500
68.5906337,24.1450476,50,11500
68.7420577,24.1432181,100,11500
68.8934401,24.1412121,150,11500
69.0448251,24.139029,200,11500
69.1932278,24.1367171,249,11500
68.4378986,24.0124421,0,11550
68.5892996,24.010789,50,11550
68.7406146,24.0089604,100,11550
68.891888,24.0069561,150,11550
69.0431642,24.0047755,200,11550
69.1914604,24.0024669,249,11550
68.4366388,23.8781198,0,11600
68.5879319,23.8764645,50,11600
68.7391391,23.8746346,100,11600
68.8903047,23.8726298,150,11600
69.0414731,23.8704497,200,11600
69.1896637,23.8681422,249,11600
68.4354427,23.7438145,0,11650
68.5866283,23.7421584,50,11650
68.7377283,23.7403286,100,11650
68.888787,23.7383247,150,11650
69.0398487,23.7361461,200,11650
69.187935,23.7338411,249,11650
68.4341989,23.6095574,0,11700
68.5852784,23.6079022,50,11700
68.7362722,23.6060741,100,11700
68.8872248,23.6040727,150,11700
69.0381806,23.6018975,200,11700
69.186163,23.5995966,249,11700
68.4329202,23.4752754,0,11750
68.5838946,23.4736187,50,11750
68.7347834,23.4717898,100,11750
68.8856309,23.4697886,150,11750
69.0364816,23.4676144,200,11750
69.184361,23.4653152,249,11750
68.4316687,23.341001,0,11800
68.5825388,23.3393431,50,11800
68.7333234,23.337514,100,11800
68.8840668,23.3355132,150,11800
69.0348134,23.3333403,200,11800
69.1825908,23.3310431,249,11800
68.430363,23.2066628,0,11850
68.5811302,23.2049992,50,11850
68.7318118,23.2031651,100,11850
68.8824521,23.2011601,150,11850
69.0330955,23.1989839,200,11850
69.1807717,23.1966842,249,11850
68.4291438,23.0724538,0,11900
68.5798082,23.0707924,50,11900
68.7303872,23.0689613,100,11900
68.8809251,23.0669603,150,11900
69.0314662,23.0647887,200,11900
69.1790424,23.0624945,249,11900
68.4278917,22.9382249,0,11950
68.5784546,22.9365634,50,11950
68.7289321,22.9347331,100,11950
68.8793685,22.9327336,150,11950
69.0298082,22.9305644,200,11950
69.177285,22.9282733,249,11950
68.4265531,22.8038988,0,12000
68.577016,22.802228,50,12000
68.7273932,22.8003891,100,12000
68.8777293,22.7983819,150,12000
69.0280685,22.7962058,200,12000
69.1754466,22.7939087,249,12000
68.4253742,22.6696931,0,12050
68.5757367,22.6680242,50,12050
68.726014,22.6661881,100,12050
68.8762505,22.6641844,150,12050
69.0264903,22.6620127,200,12050
69.1737713,22.6597207,249,12050
68.4240813,22.5354389,0,12100
68.5743453,22.5337671,50,12100
68.724524,22.5319289,100,12100
68.8746618,22.5299241,150,12100
69.0248029,22.5277519,200,12100
69.1719871,22.5254603,249,12100
68.4228828,22.4012379,0,12150
68.5730485,22.399568,50,12150
68.7231291,22.3977325,100,12150
68.8731691,22.3957311,150,12150
69.0232126,22.3935633,200,12150
69.1703014,22.3912767,249,12150
68.4215133,22.2668707,0,12200
68.5715829,22.2651918,50,12200
68.7215672,22.2633482,100,12200
68.8715105,22.2613395,150,12200
69.0214572,22.2591652,200,12200
69.1684507,22.2568729,249,12200
68.4202331,22.1326018,0,12250
68.5702068,22.1309218,50,12250
68.7200953,22.1290779,100,12250
68.8699428,22.1270698,150,12250
69.0197935,22.1248968,200,12250
69.1666931,22.1226066,249,12250
68.4189289,21.9983703,0,12300
68.5688077,21.9966888,50,12300
68.7186012,21.9948441,100,12300
68.8683536,21.992836,150,12300
69.0181092,21.9906639,200,12300
69.1649154,21.9883754,249,12300
68.4177438,21.8641997,0,12350
68.5675277,21.8625222,50,12350
68.7172266,21.8606824,100,12350
68.8668847,21.8586799,150,12350
69.0165464,21.8565143,200,12350
69.1632607,21.8542329,249,12350
68.4163736,21.7298496,0,12400
68.5660649,21.7281596,50,12400
68.715671,21.7263081,100,12400
68.8652361,21.7242947,150,12400
69.0148044,21.722119,200,12400
69.1614271,21.7198286,249,12400
68.4151776,21.5957863,0,12450
68.5647757,21.5941023,50,12450
68.7142888,21.5922577,100,12450
68.8637611,21.590252,150,12450
69.0132369,21.5880848,200,12450
69.1597691,21.5858035,249,12450
68.413816,21.4614924,0,12500
68.5633232,21.4598028,50,12500
68.7127452,21.4579533,100,12500
68.8621262,21.4559436,150,12500
69.0115103,21.4537731,200,12500
69.1579525,21.4514894,249,12500
68.4125632,21.3272881,0,12550
68.5619795,21.3255972,50,12550
68.7113107,21.3237472,100,12550
68.860601,21.3217379,150,12550
69.0098946,21.3195686,200,12550
69.1562481,21.3172869,249,12550
68.4113328,21.1931057,0,12600
68.560659,21.1914164,50,12600
68.7099002,21.1895688,100,12600
68.8591006,21.1875627,150,12600
69.0083045,21.1853974,200,12600
69.1545703,21.1831204,249,12600
68.4100626,21.0589207,0,12650
68.5592997,21.0572302,50,12650
68.7084519,21.0553823,100,12650
68.8575634,21.0533766,150,12650
69.0066784,21.0512127,200,12650
69.152857,21.0489377,249,12650
68.4087786,20.9247156,0,12700
68.5579277,20.9230237,50,12700
68.7069918,20.9211753,100,12700
68.8560153,20.9191699,150,12700
69.0050422,20.917007,200,12700
69.1511345,20.9147338,249,12700
68.4075348,20.7905353,0,12750
68.5565963,20.7888429,50,12750
68.705573,20.7869948,100,12750
68.8545093,20.7849905,150,12750
69.0034491,20.7828296,200,12750
69.1494562,20.7805591,249,12750
68.4063006,20.6563894,0,12800
68.5552753,20.6546974,50,12800
68.7041654,20.6528504,100,12800
68.8530152,20.650848,150,12800
69.0018687,20.6486898,200,12800
69.1477914,20.6464229,249,12800
68.4049512,20.5221525,0,12850
68.5538408,20.5204538,50,12850
68.7026457,20.5186009,100,12850
68.8514101,20.5165935,150,12850
69.000178,20.5144311,200,12850
69.1460167,20.5121607,249,12850
68.4037477,20.3880691,0,12900
68.5525519,20.3863728,50,12900
68.7012717,20.3845231,100,12900
68.8499512,20.3825197,150,12900
68.9986345,20.380362,200,12900
69.1443905,20.3780972,249,12900
68.4024139,20.2538278,0,12950
68.5511347,20.2521258,50,12950
68.6997709,20.2502713,100,12950
68.8483667,20.2482638,150,12950
68.9969663,20.2461029,200,12950
69.14264,20.2438357,249,12950
68.4011701,20.119682,0,13000
68.5498076,20.1179799,50,13000
68.6983606,20.116126,100,13000
68.8468734,20.11412,150,13000
68.9953901,20.1119614,200,13000
69.1409827,20.1096971,249,13000
68.3998856,19.9855182,0,13050
68.5484409,19.9838137,50,13050
68.6969118,19.9819583,100,13050
68.8453424,19.9799515,150,13050
68.993777,19.977793,200,13050
69.1392891,19.9755297,249,13050
68.3985998,19.8513457,0,13100
68.5470738,19.8496395,50,13100
68.6954633,19.8477832,100,13100
68.8438127,19.8457764,150,13100
68.9921661,19.8436187,200,13100
69.1375986,19.8413568,249,13100
68.3973651,19.7172436,0,13150
68.545758,19.7155381,50,13150
68.6940668,19.7136833,100,13150
68.8423356,19.7116787,150,13150
68.9906085,19.709524,200,13150
69.1359624,19.707266,249,13150
68.3960691,19.5831213,0,13200
68.5443823,19.5814133,50,13200
68.6926114,19.5795568,100,13200
68.8408005,19.5775514,150,13200
68.9889937,19.5753967,200,13200
69.1342694,19.5731394,249,13200
68.3947966,19.4489806,0,13250
68.5430309,19.4472706,50,13250
68.691181,19.4454128,100,13250
68.8392913,19.443407,150,13250
68.9874057,19.4412526,200,13250
69.1326044,19.4389964,249,13250
68.3935292,19.314896,0,13300
68.5416851,19.3131877,50,13300
68.6897571,19.3113326,100,13300
68.8377893,19.3093302,150,13300
68.9858257,19.30718,200,13300
69.130948,19.3049288,249,13300
68.3924497,19.2048781,0,13341
68.5405424,19.2031671,50,13341
68.6885511,19.2013098,100,13341
68.83652,19.199306,150,13341
68.9844931,19.1971551,200,13341
69.1295532,19.1949037,249,13341
